questions_id,questions,num_respondents,options,Clinton_perc,Trump_perc,Johnson_perc,Stein_perc,options_perc,state,url
35,Which ONE of these four issues is the most important facing the country? (CHECK ONLY ONE),9682,The economy,52,41,4,1,52,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
35,Which ONE of these four issues is the most important facing the country? (CHECK ONLY ONE),9682,Terrorism,40,57,2,1,18,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
36,Which ONE of these four candidate qualities mattered most in deciding how you voted for president? (CHECK ONLY ONE),9682,Cares about people like me,57,34,3,3,15,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
36,Which ONE of these four candidate qualities mattered most in deciding how you voted for president? (CHECK ONLY ONE),9682,Can bring needed change,14,82,3,1,39,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
36,Which ONE of these four candidate qualities mattered most in deciding how you voted for president? (CHECK ONLY ONE),9682,Has the right experience,90,7,1,0,22,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
36,Which ONE of these four candidate qualities mattered most in deciding how you voted for president? (CHECK ONLY ONE),9682,Has good judgment,65,25,6,1,20,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
37,Should most illegal immigrants working in the United States be:,4758,Offered a chance to apply for legal status,61,33,4,1,70,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
37,Should most illegal immigrants working in the United States be:,4758,Deported to the country they came from,14,83,2,0,25,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
38,How do you feel about building a wall along the entire U.S. border with Mexico?,4698,Support,10,85,3,1,41,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
38,How do you feel about building a wall along the entire U.S. border with Mexico?,4698,Oppose,76,16,5,1,54,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
39,"Overall, would you say trade with other countries:",4902,Creates more U.S. jobs,59,35,4,1,39,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
39,"Overall, would you say trade with other countries:",4902,Takes away U.S. jobs,32,64,3,1,42,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
39,"Overall, would you say trade with other countries:",4902,Has no effect on U.S. jobs,65,30,3,2,11,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
40,"In the fight against ISIS, is the U.S. doing:",4698,Very well,85,11,2,1,6,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
40,"In the fight against ISIS, is the U.S. doing:",4698,Somewhat well,71,24,3,1,35,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
40,"In the fight against ISIS, is the U.S. doing:",4698,Somewhat badly,37,55,6,1,28,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
40,"In the fight against ISIS, is the U.S. doing:",4698,Very badly,12,83,3,1,24,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
41,"In the fight against ISIS, is the U.S. doing:",4698,Very or somewhat well,73,22,3,1,41,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
41,"In the fight against ISIS, is the U.S. doing:",4698,Very or somewhat badly,25,68,5,1,53,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
42,"In deciding your vote for president, were appointments to the Supreme Court:",4824,The most important factor,41,56,2,0,21,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
42,"In deciding your vote for president, were appointments to the Supreme Court:",4824,An important factor,49,46,3,1,48,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
42,"In deciding your vote for president, were appointments to the Supreme Court:",4824,A minor factor,49,40,5,3,14,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
42,"In deciding your vote for president, were appointments to the Supreme Court:",4824,Not a factor at all,55,37,4,2,14,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
43,"In deciding your vote for president, were appointments to the Supreme Court:",4824,Most important or an important factor,47,49,2,1,70,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
43,"In deciding your vote for president, were appointments to the Supreme Court:",4824,A minor factor or not a factor at all,52,39,4,2,28,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
44,Do you think the country's criminal justice system:,4758,Treats all people fairly,23,73,3,0,43,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
44,Do you think the country's criminal justice system:,4758,Treats blacks unfairly,72,22,4,2,48,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
45,"Do you think the 2010 federal health care law, also known as Obamacare:",4758,Did not go far enough,78,18,2,2,30,Illinois,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=IL
